asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail,mineral_system,deposit_type,focus_area,production_text,resources_text,source_summary,source_link,ghgrp_facility_id,ghgrp_frs_id,ghgrp_address,ghgrp_primary_naics_code,ghgrp_subparts,ghgrp_sector
ore-158,ore_site,Unnamed tin site 158,AK,,62.9909,-149.8633,point,tin,tin,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Greisen,Northern Alaska Range Sn-W,None.,"Geologic resource (1982): Non-compliant conceptual estimate of 4,770,000 tonnes @0.27% Sn. Note ongoing exploration characterizing lithium mineralization as well as tin, silver, and zinc.",ARDF-ID TK005; Karl and others (2018); Thurow (1982); Ellis (2015); Lasly (2022),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-168,ore_site,Unnamed tin site 168,AK,,64.6619,-155.433,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1962): 2,100 lbs Sn concentrate stockpiled.",Unknown.,ARDF-ID: RB011; Chapman and others (1963); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-180,ore_site,Unnamed tin site 180,AK,,65.0995,-150.8424,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1906-1956): 466 oz Au and 3,000 lbs (1.4 metric tons) Sn concentrate.",Unknown.,ARDF-ID: TN096; Karl and others (2018); Thomas (1957),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-184,ore_site,Unnamed tin site 184,AK,,65.0614,-150.9887,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1906-1956): 6,864 oz Au, 653 oz Ag, and 64,200 lbs of cassiterite concentrate (60% Sn).","Indicated reserve (1985): 169,400 lbs Sn (includes amount of more than one commodity; includes Woodchopper and Deep Creek).",ARDF-ID: TN082; Karl and others (2018); Thomas (195); Warner (1985),,,,,,,
ore-219,ore_site,Unnamed tin site 219,AK,,64.3771,-155.5582,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1922): Approximately 300 lbs Sn represents incomplete recovery of cassiterite concentrate from approximately 6,000 ft2 of bedrock.",Unknown.,ARDF-ID: RB017; Karl and others (2018); Chapman and others (1963); Warner (1985),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-242,ore_site,Unnamed tin site 242,AK,,64.6954,-155.4492,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Kokrines-Hodzana Placers,Production: approximately 150 lbs of cassiterite concentrate.,Unknown.,ARDF-ID: RB010; Karl and others (2018); Chapman and others (1963),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-250,ore_site,Unnamed tin site 250,AK,,65.589,-167.913,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Lost River-Kougarok Sn-W,Production (1924-1940): between 132 and 656 short tons Sn.,Unknown.,ARDF-ID: TE004; Mulligan (1966); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-262,ore_site,Unnamed tin site 262,AK,,64.3058,-155.5203,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,Production (1940-1942): approximately 300 lbs cassiterite recovered over an estimated 61 acre paystreak.,Unknown.,ARDF-ID: RB021; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-298,ore_site,Unnamed tin site 298,AK,,65.0785,-150.9188,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1906-1956): 61 oz Au, 300 lbs Sn concentrate.","Indicated reserves in tailings inclusive of Miller Gulch, Idaho Gulch, and Tofty Gulch (1985): 157,000 lbs ore.",ARDF-ID: TN086; see also TN085 (Miller Gulch) and TN088 (Tofty Gulch); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-351,ore_site,Unnamed tin site 351,AK,,65.635,-146.7,point,tin,tin,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Greisen,Yukon-Tanana Sn-W,None.,"Resource (1988): 5,000,000 short tons ore @0.05% (calculated by summing Sn greisen measurements over an area of more than 8 mi2).",ARDF-ID: CI079; Karl and others (2020); Warner and others (1988),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-360,ore_site,Unnamed tin site 360,AK,,65.472,-167.161,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Lost River-Kougarok Sn-W,"Production (1949-1951): 52,000 cubic yards Sn.","Resource (1995): 40,000 cubic meters ore @2.1 kg/cubic meter Sn.",ARDF-ID: TE046; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-383,ore_site,Unnamed tin site 383,AK,,65.2265,-153.3487,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1918): 2,000 lbs Sn.","Resource (1995): 14,000 cubic meters concentrate @0.35 kg/cubic meter Sn and 1.6 g/cubic meter Au.",Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-400,ore_site,Unnamed tin site 400,AK,,64.3189,-155.5348,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1917-1918): 537 lbs Sn; (1940-1942): 7,320 lbs Sn concentrate. Cassiterite concentrate recovery in 1971 was 1,037 lbs, 537 lbs Sn. In 1940-1942, 7,320 lbs concentrate is thought to represent about 5,100 lbs Sn (Chapman and others, 1963). During 1989 and 1990, $150,000 of Sn in cassiterite was recovered, roughly equivalent to about 25 tonnes. Tungsten has been reported as being produced (Brooks, 1918).",Unknown.,ARDF-ID: RB019; Brooks (1918); Chapman and others (1963); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-402,ore_site,Unnamed tin site 402,AK,,65.0693,-150.9314,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1906-1956): 2,668 oz Ag, 101,875 lbs Sn concentrate, 28,501 oz Au.",See Idaho Gulch.,ARDF-ID: TN085; see also TN086 (Idaho Gulch) and TN088 (Tofty Gulch); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-468,ore_site,Unnamed tin site 468,AK,,65.0432,-150.9341,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1906-1956): 2,599 oz Au, 385 oz Ag, and 20,282 lbs 60% Sn concentrate (5.5 metric tons Sn).",Unknown.,ARDF-ID: TN084; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-494,ore_site,Unnamed tin site 494,AK,,65.654,-167.554,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Polymetallic sulfide S-R-V-IS,Lost River-Kougarok Sn-W,"Production (1902-1953): 2,000 lbs Sn for the Daisy shaft mine at Potato Mountain. Total recorded production (through 1953) for associated placer deposits draining Potato Mountain was 1,102.34 short tons Sn (see Buck Creek).",Unknown.,ARDF-ID: TE024; Karl and others (2018); Warner (1985),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-54,ore_site,Unnamed tin site 54,AK,,64.4574,-155.3554,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1917-1936): 5,000 lbs Sn concentrate.",Unknown.,ARDF-ID: RB035; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-56,ore_site,Unnamed tin site 56,AK,,62.4233,-157.0246,point,tin,"tin, zinc",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Polymetallic sulfide S-R-V-IS,Kuskokwim-White Mountains Sn-W,None.,"Inferred reserve (1997): 498,000 tonnes ore @0.26% Zn, 0.137% Sn, 47.8 g/tonne Ag, and 0.16% Cu.",ARDF-ID: ID130; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-575,ore_site,Unnamed tin site 575,AK,,60.0475,-157.0775,point,tin,"tin, tungsten",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Porphyry/skarn,Kuskokwim Mountains PCD,None.,"Non-compliant Inferred resource (1991): 28,600,000 short tons @0.37% Sn, 0.04% W, and 17 ppm Ag.",ARDF-ID: TA010; Karl and others (2020); Burleigh (1991); Ellis (2006),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-596,ore_site,Unnamed tin site 596,AK,,65.0933,-150.881,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,"Production (1906-1956): 215,445 lbs cassiterite concentrate averaging 60% Sn, 5,463 oz Ag, and 58,136 oz Au. Significant mining since then, but more up-to-date production estimates are not available.","Indicated resource (1961): 126,956 lbs cassiterite and 475,085 grains Au (or 30,945 grams or 995 oz). Warner (1985) reported the data as 117,800 lbs Sn, indicated to remain in tailings from Sullivan Bench and Ferguson Draw.",ARDF-ID: TN093; Karl and others (2018); Wayland (1961); Warner (1985),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-617,ore_site,Unnamed tin site 617,AK,,65.0845,-150.9008,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1906-1956): 19,600 lbs Sn, 8,855 oz Au, 1,376 oz Ag.",See Idaho Gulch.,ARDF-ID: TN0858; see also TN086 (Idaho Gulch) and TN085 (Miller Gulch); Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-622,ore_site,Unnamed tin site 622,AK,,65.3792,-152.7892,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Kokrines-Hodzana Placers,"Production (1938-1943): 500 lbs Sn; (1983): 12,500 lbs Sn.",Unknown.,ARDF-ID: TN022; Karl and others (2020); Warner (1985); Chapman and others (1963),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-674,ore_site,Unnamed tin site 674,AK,,63.4813,-155.7127,point,tin,tin,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Polymetallic sulfide S-R-V-IS,Kuskokwim-White Mountains Sn-W,None.,"Resource (1992): 2,135,208 short tons ore. Resource represents 2 prospects, Gemini and Won-South. Gemini resource is 1,046,300 tonnes ore @0.216% Sn, whereas Won-South contains 890,757 tonnes ore @1.03 % Sn.",ARDF-ID: MD023 and MD024; Karl and others (2018); Burleigh (1992); Bundtzen and Miller (1997),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-676,ore_site,Unnamed tin site 676,AK,,65.0516,-151.0122,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au,"Production (1906-1956): 3,402 oz Ag, 40,300 lbs Sn concentrate, and 28,501 oz Au.","Indicated reserve (1985): 169,400 lbs Sn ore in tailings of Woodchopper and Deep Creeks. Niobium potential also present, 12 channel samples of tailings averaged 0.72 Ibs/yd3 Sn and 0.010 Ib/yd3 Nb2O5.",ARDF-ID: TN081; Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-81,ore_site,Unnamed tin site 81,AK,,65.3276,-151.3389,point,tin,tin,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Cassiterite,Placer Au and Sn,None.,"Indicated resource (1945): 45,000 cubic meters ore @28.7 g/cubic meter Sn and 0.36 g/cubic meter Au.",Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-334,ore_site,Unnamed titanium site 334,AK,,59.4197,-135.8843,point,titanium,"titanium, vanadium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Mafic magmatic,Nickel-copper-PGE sulfide,Southeast Alaska PGE,None.,"Resource (1975): 13,000,000,000 tons of magnetite ore in pyroxenite @15-20% Fe, 2% TiO2 and 0.2% V2O5.",ARDF-ID: SK033; Fischer (1975),,,,,,,
ore-240,ore_site,Unnamed tungsten site 240,AK,,64.981,-147.367,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,S-R-V tungsten,Yukon-Tanana Sn-W,"Production Stepovich mine (1914-1915 and 1942-1944): 40 metric tons WO3 (calculated). Yellow Pup mine produced several tons of scheelite concentrates and stockpiles in 1942, and beween 1970s-1981.",Unknown.,ARDF-ID FB113 and FB118; Robinson (1981); Bundtzen and others (1982); Karl and others (2020),,,,,,,
ore-365,ore_site,Unnamed tungsten site 365,AK,,64.2392,-143.8939,point,tungsten,tungsten,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,S-R-V tungsten,Yukon-Tanana Sn-W,None.,"Resource (1979): 20,000 tons @1.5% WO3.",ARDF-ID: EA091; Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-379,ore_site,Unnamed tungsten site 379,AK,,59.01282,-137.08652,point,tungsten,tungsten,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Porphyry/skarn copper,Glacier Bay,None.,"Inferred resource (1991): 160,000,000 tons ore @0.13 troy oz/ton Ag, 0.2% Cu, 0.008 troy oz/ton Au, and 0.01% W. Note that deposit is within Glacier Bay National Park and Preserve where exploration and development are restricted.",ARDF-ID: SK020; Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-82,ore_site,Unnamed tungsten site 82,AK,,64.63642,-165.20087,point,tungsten,tungsten,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Wolframite/scheelite,Placer Au,None.,"Hudson and DeYoung (1978, p. 45) reported an estimated resource of 1.1 to 1.5 million cubic meters of placer ground containing 1 to 2 g Au and 190 g W per cubic meter.",ARDF-ID NM280; Hudson and DeYoung (1978); Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-187,ore_site,Unnamed zinc site 187,AK,,63.24773,-144.09221,point,zinc,zinc,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Zinc-copper sulfide,Eastern Alaska Range,None.,"Total Inferred resources (2006): 15,400,000 metric tons ore @1.7 g/metric ton Au, 62 g/metric ton Ag, 3.8% Zn, and 0.6% Cu. Resource applies to 7 drilled mineralized sulfide zones (LP, MID, DW, LPH, DDN, DDS, PP2). See ARDF records for Inferred resources for individual zones.","Dashevsky and Schaefer (2011); ARDF-ID: MH319, MH325, MH334, MH338, MH340, MH341, MH345, and MH346",,,,,,,
ore-20,ore_site,Unnamed zinc site 20,AK,,67.17389,-156.3875,point,zinc,zinc,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Zinc-copper sulfide,Southern Brooks Range-Ambler,None.,"Probable reserves (2023): 46,700,000 tonnes @2.11% Cu, 2.90% Zn, 0.56% Pb, 38.130 g/t Ag, and 0.42 g/t Au.",ARDF-ID: AR025; Murray and others (2023),,,,,,,
ore-261,ore_site,Unnamed zinc site 261,AK,,58.079,-134.6312,point,zinc,zinc,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Zinc-copper sulfide,Southeast Alaska VMS,"Annual production for 2022: 9.741,935 oz Ag, 48,216 oz Au, 19,480 st Pb, and 52,312 st Zn.","Total reserves and resources (2022): 19,485,421 metric tons @2.7% Pb, 7.1% Zn, 3.086 g/t Au, and 408 g/t Ag.",ARDF-ID: JU253; Hecla Mining Company (2023d),,,,,,,
ore-319,ore_site,Unnamed zinc site 319,AK,,60.1167,-152.9778,point,zinc,zinc,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Zinc-copper sulfide,Johnson River,None.,"Total Measured, Indicated, and Inferred resources (2022): 4,195,000 metric tons @5.04% Zn, 0.57% Cu, 4.66 g/t Au, and 6.5 g/t Ag.",ARDF-ID: KN002; Swainbank and others (1997); Brown and others (2022),,,,,,,
ore-350,ore_site,Unnamed zinc site 350,AK,,68.1664,-163.202,point,zinc,zinc,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Basin brine path,Zinc-lead (MVT and sedex),Western and central Brooks Range (Brooks Range zinc belt),None.,"Indicated resource (2022): 17.6 million tonnes @8.07% Zn, 2.68% Pb, and 50.1 g/t Ag + an additional Inferred resource of 2.8 million tonnes @8.64% Zn, 2.73% Pb, and 38.9 g/t Ag.",ARDF-ID: DL005; Hulse and others (2022),,,,,,,
